MaxForwardProgress,episode-length-max,actions-min,return-max,log-pi-max,time-total,actions-mean,pool-size,log-pi-min,total-samples,policy-entropy-mean,raw-actions-mean,episode-length-min,max-path-return,return-min,actions-max,return-std,MinForwardProgress,time-eval,time-sample,time-train,raw-actions-min,StdForwardProgress,episode-length-std,raw-actions-max,epoch,vf-std,mean-sq-bellman-error,AverageForwardProgress,qf-std,episodes,episode-length-avg,return-average,last-path-return,qf-avg,vf-avg
33.57848951649457,560,-5.062088,1698.016509341133,-7.3700447,83.87076717894524,0.17977208,13000,-18.705053,13000,10.934534,0.17977208,560,4321.623284322982,1698.016509341133,4.8019824,0.0,33.57848951649457,2.5641310894861817,2.078214008361101,2.462696297094226,-5.062088,0.0,0.0,4.8019824,12,334.5608,236.90729,33.57848951649457,334.99963,18,560.0,1698.016509341133,911.8828530447655,748.92126,740.8462
24.67560367488646,1000,-4.3875465,1260.9467012869159,-7.87437,91.05189192201942,0.024384042,14000,-18.72869,14000,11.144922,0.024384042,1000,4321.623284322982,1260.9467012869159,6.5762568,0.0,24.67560367488646,1.4743050811812282,2.082416591234505,2.483251211233437,-4.3875465,0.0,0.0,6.5762568,13,354.22726,1783.624,24.67560367488646,357.2738,19,1000.0,1260.9467012869159,2605.143322793939,775.347,765.6412
14.424543650478524,299,-4.1856766,732.6448103889072,-7.6974044,96.38393099792302,0.27244833,15000,-17.413282,15000,10.930304,0.27244833,299,4321.623284322982,732.6448103889072,6.096889,0.0,14.424543650478524,2.6157921431586146,2.074055536650121,2.4652168229222298,-4.1856766,0.0,0.0,6.096889,14,397.71866,209.8746,14.424543650478524,396.59164,24,299.0,732.6448103889072,944.3131634658021,749.1002,758.3008
46.85942631722509,652,-5.178752,2362.4363390987824,-7.8884478,102.61964477226138,0.04806464,16000,-16.792908,16000,10.9251,0.04806464,652,4321.623284322982,2362.4363390987824,4.1517344,0.0,46.85942631722509,0.7933051474392414,2.076925023458898,2.4611241379752755,-5.178752,0.0,0.0,4.1517344,15,383.0182,310.39096,46.85942631722509,385.66797,27,652.0,2362.4363390987824,1139.0606456631126,849.9075,844.9822
18.354945740149976,290,-4.428316,930.6607152797268,-7.7214007,107.92329526226968,0.11792335,17000,-15.191758,17000,10.612823,0.11792335,290,4321.623284322982,930.6607152797268,4.4345884,0.0,18.354945740149976,1.698142308741808,2.0733301118016243,2.470234996639192,-4.428316,0.0,0.0,4.4345884,16,372.9772,328.4646,18.354945740149976,372.48434,30,290.0,930.6607152797268,1292.890387886669,855.609,860.33966
8.186687728505197,134,-4.58413,420.29447106274444,-7.675067,112.85129736736417,0.023622612,18000,-18.506386,18000,11.119552,0.023622612,134,4321.623284322982,420.29447106274444,5.738181,0.0,8.186687728505197,0.7604227010160685,2.085511083714664,2.4868941884487867,-4.58413,0.0,0.0,5.738181,17,419.71274,562.6615,8.186687728505197,418.79785,31,134.0,420.29447106274444,667.7877123042825,881.89246,897.55597
5.792117855148301,86,-4.6000195,298.24107644605283,-8.215608,117.61818630620837,0.05541943,19000,-16.242111,19000,11.031826,0.05541943,86,4321.623284322982,298.24107644605283,5.152088,0.0,5.792117855148301,0.35598721634596586,2.0858668526634574,2.44698307197541,-4.6000195,0.0,0.0,5.152088,18,460.44565,311.534,5.792117855148301,459.60117,33,86.0,298.24107644605283,342.345984532895,805.2052,808.80145
10.49085588106051,289,-5.111834,537.7068555560159,-6.5949383,122.94099925458431,0.1497348,20000,-15.906191,20000,10.8031025,0.1497348,289,4321.623284322982,537.7068555560159,4.7399225,0.0,10.49085588106051,0.2345443768426776,2.0822639064863324,2.4834917467087507,-5.111834,0.0,0.0,4.7399225,19,445.17892,518.4502,10.49085588106051,447.8719,34,289.0,537.7068555560159,781.5066216757913,848.81213,837.33167
5.638588050550112,1000,-5.383353,313.3070405793416,-7.1292896,130.1321829725057,0.023893457,21000,-19.566505,21000,10.77418,0.023893457,1000,4321.623284322982,313.3070405793416,6.333369,0.0,5.638588050550112,0.7579661943018436,2.073548416607082,2.4659102661535144,-5.383353,0.0,0.0,6.333369,20,501.47452,352.2219,5.638588050550112,500.2006,36,1000.0,313.3070405793416,1202.6985403721903,807.124,809.76025
46.740864171073774,790,-6.0744867,2361.635113036,-7.408483,136.74684930872172,0.05149748,22000,-16.108994,22000,10.713995,0.05149748,790,4321.623284322982,2361.635113036,4.754501,0.0,46.740864171073774,2.6517652356997132,2.0788074173033237,2.463418183848262,-6.0744867,0.0,0.0,4.754501,21,461.1481,1075.9578,46.740864171073774,464.05923,40,790.0,2361.635113036,916.2593206461269,876.9008,881.18286
6.79410626808481,1000,-5.2335935,369.99611580964756,-7.575737,143.94651880580932,0.2107746,23000,-16.92468,23000,10.626593,0.2107746,1000,4321.623284322982,369.99611580964756,5.952216,0.0,6.79410626808481,2.072900790721178,2.081903690472245,2.4663395658135414,-5.2335935,0.0,0.0,5.952216,22,435.19943,441.61237,6.79410626808481,433.71393,42,1000.0,369.99611580964756,395.39331592229445,950.78894,949.47644
14.864590668300693,370,-5.094023,757.0027980079649,-7.3996186,149.4976561209187,-0.0020245938,24000,-16.125652,24000,10.197423,-0.0020245938,370,4321.623284322982,757.0027980079649,4.637041,0.0,14.864590668300693,2.651846420019865,2.0876074181869626,2.482731201685965,-5.094023,0.0,0.0,4.637041,23,521.96765,365.2432,14.864590668300693,517.1883,43,370.0,757.0027980079649,149.60651663023697,833.7938,844.7546
24.25189329977474,551,-5.5014725,1226.7475180123852,-6.82258,155.51646940689534,0.048491582,25000,-17.571497,25000,10.560232,0.048491582,551,4321.623284322982,1226.7475180123852,5.914423,0.0,24.25189329977474,0.9813002720475197,2.098375420086086,2.4716489845886827,-5.5014725,0.0,0.0,5.914423,24,511.63147,411.88577,24.25189329977474,512.58984,44,551.0,1226.7475180123852,85.15288442982084,759.52576,762.57104
2.443622876511433,53,-5.4349365,129.60578962437393,-7.0439844,160.21937510930002,0.2366821,26000,-19.14102,26000,10.420179,0.2366821,53,4321.623284322982,129.60578962437393,5.401539,0.0,2.443622876511433,1.4492810629308224,2.0760636227205396,2.4772430155426264,-5.4349365,0.0,0.0,5.401539,25,502.5441,533.43823,2.443622876511433,496.88214,49,53.0,129.60578962437393,147.57637278566568,873.41284,879.21173
66.15605018977492,1000,-5.5778465,3335.509094655114,-7.2800236,167.9230232592672,-0.0012172479,27000,-16.724083,27000,10.453428,-0.0012172479,1000,4321.623284322982,3335.509094655114,4.9378543,0.0,66.15605018977492,0.15000142436474562,2.279932794161141,2.789241721853614,-5.5778465,0.0,0.0,4.9378543,26,500.14935,645.5419,66.15605018977492,503.5704,52,1000.0,3335.509094655114,360.7298580999172,821.79285,814.6007
13.460270714168143,210,-5.04806,684.3143533943904,-7.08173,173.09971150383353,0.13535066,28000,-18.596651,28000,10.600275,0.13535066,210,4321.623284322982,684.3143533943904,4.9618635,0.0,13.460270714168143,2.6350940698757768,2.0921526486054063,2.518177304416895,-5.04806,0.0,0.0,4.9618635,27,504.4288,546.47,13.460270714168143,503.63116,58,210.0,684.3143533943904,233.07187128937025,822.4577,828.4417
14.12839983830923,1000,-5.1901903,731.2415941636451,-7.3741984,180.36775461863726,0.24497834,29000,-19.02604,29000,10.572067,0.24497834,1000,4321.623284322982,731.2415941636451,5.6416283,0.0,14.12839983830923,0.5672038439661264,2.0967806158587337,2.5247537130489945,-5.1901903,0.0,0.0,5.6416283,28,488.30026,549.05493,14.12839983830923,482.58118,60,1000.0,731.2415941636451,624.852947504508,893.7986,899.3887
5.300172840579479,1000,-5.0358524,292.86250657347824,-7.1247225,187.73648677393794,0.14900461,30000,-17.499249,30000,10.103235,0.14900461,1000,4321.623284322982,292.86250657347824,5.033335,0.0,5.300172840579479,2.671810481697321,2.148258578032255,2.5477338526397943,-5.0358524,0.0,0.0,5.033335,29,501.20755,571.9303,5.300172840579479,503.95435,64,1000.0,292.86250657347824,646.8368393735443,814.2982,817.4402
0.9683725823983534,42,-5.5091705,53.54801730921416,-7.144158,192.39944668952376,0.13523917,31000,-18.853554,31000,10.470046,0.13523917,42,4321.623284322982,53.54801730921416,4.651208,0.0,0.9683725823983534,2.647883321158588,2.0725571447983384,2.472139506600797,-5.5091705,0.0,0.0,4.651208,30,490.7542,587.8412,0.9683725823983534,485.25705,65,42.0,53.54801730921416,1610.4010308870845,813.3262,834.751
11.279005776167589,1000,-5.4650903,593.6236675508823,-7.1025715,199.60657997895032,0.11919735,32000,-17.29973,32000,10.148521,0.11919735,1000,4321.623284322982,593.6236675508823,5.007496,0.0,11.279005776167589,0.11878807470202446,2.0818488858640194,2.4534876085817814,-5.4650903,0.0,0.0,5.007496,31,473.68243,751.2689,11.279005776167589,472.7154,67,1000.0,593.6236675508823,973.5298335731686,843.9114,846.08057
33.79995994872576,440,-5.3829784,1707.7833018900806,-7.257188,205.31286062393337,0.19770771,33000,-19.33691,33000,10.424176,0.19770771,440,4321.623284322982,1707.7833018900806,4.616327,0.0,33.79995994872576,2.6728844363242388,2.0988553259521723,2.4686181116849184,-5.3829784,0.0,0.0,4.616327,32,451.3014,491.82666,33.79995994872576,451.75488,68,440.0,1707.7833018900806,205.6090926295842,939.6365,941.99506
19.71217111613454,276,-6.841895,997.6994026039911,-7.1767397,210.60464261099696,0.13075952,34000,-15.505153,34000,10.125059,0.13075952,276,4321.623284322982,997.6994026039911,5.657054,0.0,19.71217111613454,1.1386554287746549,2.078130449168384,2.4746148670092225,-6.841895,0.0,0.0,5.657054,33,503.90167,686.97296,19.71217111613454,506.13724,70,276.0,997.6994026039911,2019.1335275353501,847.3667,850.8507
27.545630741889443,376,-4.7476473,1390.9070044203215,-6.471566,216.18016826547682,-0.011373796,35000,-17.11065,35000,9.835652,-0.011373796,376,4321.623284322982,1390.9070044203215,5.0381894,0.0,27.545630741889443,0.7396521056070924,2.0846811830997467,2.4906769786030054,-4.7476473,0.0,0.0,5.0381894,34,440.71924,676.2621,27.545630741889443,445.98352,71,376.0,1390.9070044203215,1265.7274927003646,854.6107,850.9692
14.063966114051683,267,-4.843013,712.5287426846369,-6.6367598,221.47557344660163,0.17765695,36000,-15.963589,36000,10.306696,0.17765695,267,4321.623284322982,712.5287426846369,4.517487,0.0,14.063966114051683,1.0250174012035131,2.075545716099441,2.4842462027445436,-4.843013,0.0,0.0,4.517487,35,450.51312,651.39276,14.063966114051683,454.8935,73,267.0,712.5287426846369,1656.28763589437,825.61847,820.3939
28.45799171401313,419,-4.671701,1438.5606669192714,-6.838658,227.10152367223054,0.21151486,37000,-17.12705,37000,10.261687,0.21151486,419,4321.623284322982,1438.5606669192714,5.227471,0.0,28.45799171401313,0.7120015425607562,2.079803775064647,2.4452302707359195,-4.671701,0.0,0.0,5.227471,36,421.0702,601.1664,28.45799171401313,421.39157,77,419.0,1438.5606669192714,659.1443902637808,870.01306,870.20776
10.217989254589389,152,-4.2265053,520.7804324482868,-6.3631325,232.03699415922165,0.16817203,38000,-15.478712,38000,9.681365,0.16817203,152,4321.623284322982,520.7804324482868,4.2719955,0.0,10.217989254589389,1.1012947745621204,2.0733685046434402,2.4522201381623745,-4.2265053,0.0,0.0,4.2719955,37,435.40976,758.9573,10.217989254589389,438.3321,80,152.0,520.7804324482868,248.12509379421664,893.79834,889.6159
32.814712512085066,527,-5.564387,1660.8205176897418,-6.619108,237.9718453688547,-0.0064453147,39000,-17.003708,39000,10.10309,-0.0064453147,527,4321.623284322982,1660.8205176897418,4.7851305,0.0,32.814712512085066,0.4103906750679016,2.0696530677378178,2.4571525556966662,-5.564387,0.0,0.0,4.7851305,38,458.03998,538.2608,32.814712512085066,454.32834,82,527.0,1660.8205176897418,806.63783251731,842.6682,850.1825
3.9283784579015233,179,-5.199319,204.1129476438395,-6.7785645,242.99480937048793,0.07943928,40000,-18.954033,40000,10.230009,0.07943928,179,4321.623284322982,204.1129476438395,4.595749,0.0,3.9283784579015233,1.4085711054503918,2.0714190239086747,2.4779829401522875,-5.199319,0.0,0.0,4.595749,39,427.67804,648.0746,3.9283784579015233,431.80728,85,179.0,204.1129476438395,930.7078390414875,863.6882,863.387
1.943448649506323,64,-4.5417213,105.101297086073,-7.0882897,247.71246294025332,0.13679397,41000,-15.890853,41000,9.87951,0.13679397,64,4321.623284322982,105.101297086073,4.724733,0.0,1.943448649506323,0.4740923447534442,2.07335346378386,2.465684587135911,-4.5417213,0.0,0.0,4.724733,40,416.845,730.2644,1.943448649506323,412.85486,87,64.0,105.101297086073,2324.595190865552,867.2878,878.9233
66.88267321370263,772,-4.4161353,3369.7949761920213,-7.247659,254.29295952711254,0.15523654,42000,-16.291058,42000,10.334561,0.15523654,772,4321.623284322982,3369.7949761920213,4.5905952,0.0,66.88267321370263,0.1791404914110899,2.0787118561565876,2.4577554119750857,-4.4161353,0.0,0.0,4.5905952,41,389.51495,1830.4379,66.88267321370263,391.44373,90,772.0,3369.7949761920213,499.46133762104563,875.5414,876.056
17.06350595654205,404,-4.663744,865.0361471629051,-7.2643194,259.9026450384408,-0.0561247,43000,-19.385513,43000,10.5573015,-0.0561247,404,4321.623284322982,865.0361471629051,4.6211157,0.0,17.06350595654205,2.0445805760100484,2.0706489654257894,2.473934673704207,-4.663744,0.0,0.0,4.6211157,42,382.6884,405.53442,17.06350595654205,382.6393,91,404.0,865.0361471629051,2542.423902365944,878.5858,876.3636
1.9728812321306197,1000,-4.7998486,126.30496539983957,-6.8770556,267.1177317611873,-0.037806857,44000,-15.75799,44000,10.395656,-0.037806857,1000,4321.623284322982,126.30496539983957,4.800887,0.0,1.9728812321306197,1.0658197309821844,2.0866312719881535,2.4387195678427815,-4.7998486,0.0,0.0,4.800887,43,397.3538,491.00296,1.9728812321306197,397.56577,93,1000.0,126.30496539983957,1596.9542259971888,867.04816,864.79016
16.676638614309002,1000,-4.645955,863.2368267568473,-6.5750885,274.25588168017566,0.0004054876,45000,-16.139435,45000,10.176348,0.0004054876,1000,4321.623284322982,863.2368267568473,4.4057937,0.0,16.676638614309002,2.6905996100977063,2.074543417431414,2.4565523378551006,-4.645955,0.0,0.0,4.4057937,44,401.4887,393.26703,16.676638614309002,407.80875,94,1000.0,863.2368267568473,2271.014929198403,835.45703,813.80255
14.610176135569732,359,-5.0474577,746.8087405431602,-6.4570036,279.7432416137308,0.0053194724,46000,-16.020063,46000,10.196867,0.0053194724,359,4321.623284322982,746.8087405431602,6.420099,0.0,14.610176135569732,2.607042291201651,2.082907745614648,2.450626998208463,-5.0474577,0.0,0.0,6.420099,45,411.9896,420.57877,14.610176135569732,410.64624,95,359.0,746.8087405431602,2426.667005397847,795.28503,802.01074
45.545926855021705,1000,-5.795641,2302.5107824256693,-6.830441,286.92067526560277,0.041795097,47000,-18.39663,47000,10.681564,0.041795097,1000,4321.623284322982,2302.5107824256693,5.733543,0.0,45.545926855021705,0.9546033833175898,2.0758491922169924,2.4531773943454027,-5.795641,0.0,0.0,5.733543,46,396.1981,520.14087,45.545926855021705,402.50504,98,1000.0,2302.5107824256693,2137.88518767396,796.97644,786.73584
20.621037506010893,282,-4.5573225,1042.919308908934,-7.010894,292.2200556024909,0.083831534,48000,-15.474682,48000,10.709325,0.083831534,282,4321.623284322982,1042.919308908934,4.5424023,0.0,20.621037506010893,2.648780321702361,2.072525984607637,2.487372575327754,-4.5573225,0.0,0.0,4.5424023,47,382.50687,287.3783,20.621037506010893,378.80203,99,282.0,1042.919308908934,3515.9533070773023,854.62036,861.18945
60.34182333715188,1000,-3.9746494,3047.920087843782,-7.5605245,299.3911957461387,0.17514265,49000,-20.891668,49000,10.178566,0.17514265,1000,4321.623284322982,3047.920087843782,4.2896423,0.0,60.34182333715188,0.7404369004070759,2.0815515452995896,2.458997182548046,-3.9746494,0.0,0.0,4.2896423,48,396.53607,359.00647,60.34182333715188,397.55103,100,1000.0,3047.920087843782,703.3048164639757,729.46094,731.9025
61.60801495178343,633,-5.0345025,3104.480181988328,-6.8378,305.53766983933747,-0.0857396,50000,-16.865349,50000,10.182342,-0.0857396,633,4321.623284322982,3104.480181988328,5.3542604,0.0,61.60801495178343,2.630817700177431,2.074404458515346,2.4535023728385568,-5.0345025,0.0,0.0,5.3542604,49,397.98624,1536.9081,61.60801495178343,401.06747,103,633.0,3104.480181988328,685.2547996856354,821.5532,815.84863
17.75008539018449,241,-5.0799704,899.8377298187823,-7.2091794,310.7140729855746,0.02723866,51000,-18.98005,51000,10.483995,0.02723866,241,4321.623284322982,899.8377298187823,5.0057416,0.0,17.75008539018449,1.6191764576360583,2.074786023236811,2.4645054871216416,-5.0799704,0.0,0.0,5.0057416,50,393.08713,319.60535,17.75008539018449,397.90857,105,241.0,899.8377298187823,1285.6403047115298,768.2075,762.7006
48.377044817739325,652,-4.4804864,2443.234851807166,-7.3419094,317.0556273730472,-0.029038303,52000,-18.307472,52000,10.6777115,-0.029038303,652,4321.623284322982,2443.234851807166,4.8028364,0.0,48.377044817739325,0.6627312721684575,2.1018084343522787,2.4994915882125497,-4.4804864,0.0,0.0,4.8028364,51,378.54703,3307.1328,48.377044817739325,375.9991,106,652.0,2443.234851807166,3726.7838831461872,793.5666,800.89185
23.462342448491533,1000,-4.637429,1199.9782176516007,-7.2939,324.24031201191247,0.13017178,53000,-14.199542,53000,10.17778,0.13017178,1000,4321.623284322982,1199.9782176516007,4.1021285,0.0,23.462342448491533,1.7160939862951636,2.0791387846693397,2.456697354093194,-4.637429,0.0,0.0,4.1021285,52,378.40005,1391.689,23.462342448491533,379.4843,107,1000.0,1199.9782176516007,2366.4510004443246,783.13153,786.2722
3.703158484819597,69,-4.6225367,191.4870750251394,-7.142265,328.9658695505932,-0.072405845,54000,-16.515163,54000,10.421417,-0.072405845,69,4321.623284322982,191.4870750251394,5.418331,0.0,3.703158484819597,2.6489562718197703,2.0720669385045767,2.463464473374188,-4.6225367,0.0,0.0,5.418331,53,372.7002,275.6048,3.703158484819597,371.9141,108,69.0,191.4870750251394,3578.4410462714645,793.8485,796.6877
6.46387962639318,1000,-4.2000046,348.17981064186915,-7.3701706,336.19169877283275,0.025348801,55000,-16.376945,55000,10.465672,0.025348801,1000,4321.623284322982,348.17981064186915,4.2290926,0.0,6.46387962639318,0.19072878919541836,2.0759235713630915,2.4577908320352435,-4.2000046,0.0,0.0,4.2290926,54,401.6783,2100.9653,6.46387962639318,399.18668,110,1000.0,348.17981064186915,1335.4579057830224,713.8441,718.94525
2.4952152727456562,71,-4.332719,131.1328840543281,-7.46042,340.9321537548676,0.09220833,56000,-18.143488,56000,10.53284,0.09220833,71,4321.623284322982,131.1328840543281,6.413512,0.0,2.4952152727456562,2.6926957378163934,2.0770261101424694,2.468720007687807,-4.332719,0.0,0.0,6.413512,55,385.31833,316.5747,2.4952152727456562,381.92078,112,71.0,131.1328840543281,2339.3223394095266,762.532,770.2711
33.86510644747207,558,-3.9890885,1708.89508138174,-7.3953056,346.96877780370414,0.20421892,57000,-16.921244,57000,10.602086,0.20421892,558,4321.623284322982,1708.89508138174,5.7449718,0.0,33.86510644747207,0.19532295688986778,2.084216883406043,2.4777825362980366,-3.9890885,0.0,0.0,5.7449718,56,382.89505,276.0033,33.86510644747207,383.0737,114,558.0,1708.89508138174,435.88528601985655,762.88544,758.91815
38.44640593617946,1000,-4.797248,1949.659459921087,-7.284713,354.1873049605638,-0.0022735894,58000,-20.257576,58000,10.862364,-0.0022735894,1000,4321.623284322982,1949.659459921087,5.00883,0.0,38.44640593617946,1.4753390420228243,2.087901646271348,2.464287407696247,-4.797248,0.0,0.0,5.00883,57,388.81787,267.4613,38.44640593617946,390.12088,115,1000.0,1949.659459921087,2114.4068748164264,790.00586,779.09094
12.57233586756568,1000,-4.8594403,656.1971262809424,-7.473003,361.3653390184045,0.09240214,59000,-20.463121,59000,10.88616,0.09240214,1000,4321.623284322982,656.1971262809424,6.129635,0.0,12.57233586756568,2.6668574968352914,2.0795433865860105,2.4609927032142878,-4.8594403,0.0,0.0,6.129635,58,381.69635,336.74847,12.57233586756568,384.9575,117,1000.0,656.1971262809424,705.3039761345448,758.29895,761.87476
25.00629593071857,374,-5.942823,1265.711628919505,-7.416914,366.8515714863315,0.061080463,60000,-15.502617,60000,10.636422,0.061080463,374,4321.623284322982,1265.711628919505,5.0207567,0.0,25.00629593071857,2.637980431318283,2.075833274051547,2.461175282485783,-5.942823,0.0,0.0,5.0207567,59,408.82907,340.2265,25.00629593071857,417.90833,119,374.0,1265.711628919505,990.831537607403,736.42883,724.08936
31.020191384443223,436,-5.0959873,1565.6886196412022,-7.61468,372.5391714088619,0.21410498,61000,-17.200407,61000,10.68344,0.21410498,436,4321.623284322982,1565.6886196412022,4.4644184,0.0,31.020191384443223,0.9498687814921141,2.0698982821777463,2.456425311975181,-5.0959873,0.0,0.0,4.4644184,60,371.49283,414.00253,31.020191384443223,374.6109,121,436.0,1565.6886196412022,1074.1732568028624,833.64795,827.00214
59.599966518551106,860,-4.0927563,3006.6657130442795,-7.2671556,379.3476934507489,0.20018041,62000,-16.215694,62000,10.434776,0.20018041,860,4321.623284322982,3006.6657130442795,5.4508247,0.0,59.599966518551106,1.1619873754680157,2.0827831933274865,2.463591994717717,-4.0927563,0.0,0.0,5.4508247,61,369.1373,313.7298,59.599966518551106,371.79962,123,860.0,3006.6657130442795,999.3583554854175,815.45557,814.9103
50.2866037798382,592,-4.987803,2529.430798318892,-7.572213,385.3696123473346,0.028703006,63000,-16.170168,63000,10.492323,0.028703006,592,4321.623284322982,2529.430798318892,3.9370394,0.0,50.2866037798382,2.2626186292618513,2.0781093621626496,2.458752796985209,-4.987803,0.0,0.0,3.9370394,62,397.02567,536.28876,50.2866037798382,401.31833,125,592.0,2529.430798318892,1686.5939760316212,773.6332,769.35547
10.768902412080992,213,-5.0404077,548.3553326448465,-7.1215596,390.4705129954964,0.14059168,64000,-18.403582,64000,10.44821,0.14059168,213,4321.623284322982,548.3553326448465,4.3777127,0.0,10.768902412080992,1.4856949029490352,2.0774482544511557,2.457157565280795,-5.0404077,0.0,0.0,4.3777127,63,393.46234,395.92035,10.768902412080992,393.16986,127,213.0,548.3553326448465,223.18327822474083,762.3224,769.406
