return-average,epoch
1307.9509814533,2393
654.8612920927,2394
2294.7593148549,2395
1189.4662353277,2396
4151.6728190222,2397
544.4185957343,2398
2909.5032732812,2399
4698.4954783443,2400
2540.9415597724,2401
2390.7497642773,2402
1320.613835717,2403
1179.0475354356,2404
3800.0645884164,2405
661.7109298454,2406
898.8238802125,2407
229.6946476868,2408
2723.1248280706,2409
427.5498007468,2410
1570.1633133343,2411
3723.1121813695,2412
3375.7021332436,2413
3466.0502372378,2414
2871.0671364948,2415
4031.7237344731,2416
2957.7891600334,2417
4362.0687911252,2418
3472.3034423728,2419
4533.9741925081,2420
1864.8794684237,2421
4020.6634180817,2422
2770.6112950544,2423
3126.2745332258,2424
3394.7214625072,2425
1876.3357274701,2426
4489.6770867494,2427
3664.7192834014,2428
3435.2675137184,2429
2508.068457039,2430
4156.3347265722,2431
2774.661011201,2432
4388.0900240229,2433
3235.2721628358,2434
4111.7229668937,2435
2793.6103359763,2436
3358.064052597,2437
1861.8447283068,2438
4165.5215712979,2439
2235.8363969405,2440
3905.9788575101,2441
3863.512973876,2442
3346.2997146032,2443
2279.133625534,2444
3045.3669426024,2445
1433.6659231337,2446
1227.7627813739,2447
4130.8113983672,2448
3284.3928252146,2449
485.6215592945,2450
1213.542642724,2451
357.941006262,2452
4052.0006667904,2453
144.2179489767,2454
3558.8723080328,2455
211.8862016933,2456
2734.0593755583,2457
3778.6350266828,2458
3900.2306408984,2459
545.6868661551,2460
2314.1768725624,2461
1157.0545214395,2462
4014.0462072262,2463
3186.001491014,2464
1316.8712058175,2465
2084.253924717,2466
635.4804880434,2467
2131.8611073546,2468
3348.7267801808,2469
1214.4556776472,2470
4615.575670039,2471
2733.3107686249,2472
2923.7712387318,2473
703.3181641198,2474
722.1208414625,2475
646.6757552279,2476
3490.3229607215,2477
596.7314576347,2478
2122.0802622065,2479
2155.5897523733,2480
1858.5047784948,2481
901.7723412987,2482
3488.2614266844,2483
2652.8231506403,2484
3972.8207781401,2485
3243.2408714195,2486
663.8859714279,2487
3551.9269373451,2488
578.2756785913,2489
2035.8431574707,2490
1387.2249241951,2491
1237.6374624107,2492
3423.2716323153,2493
2561.1315126184,2494
151.140716349,2495
3766.2764388219,2496
4411.9417052577,2497
4232.5112536042,2498
3777.3812501978,2499
3641.9442687923,2500
524.5585180988,2501
2063.1322666338,2502
3099.7687247321,2503
2114.2832796592,2504
2840.8633390126,2505
389.6754377799,2506
637.9280194645,2507
3157.8162775757,2508
699.9542657484,2509
3897.8150766054,2510
3619.6463926876,2511
1356.2410461676,2512
1823.1071461546,2513
3607.6028419167,2514
1663.7488708505,2515
483.6994146138,2516
1142.8574146538,2517
1355.1721791182,2518
2508.291267704,2519
4139.9973965371,2520
176.668399759,2521
3743.397070268,2522
1129.3020527753,2523
4054.8839759105,2524
3960.1216133267,2525
1356.8445292903,2526
2125.7664287863,2527
4124.1637247684,2528
4092.3000815442,2529
3196.4744025714,2530
350.383063295,2531
4008.3119710521,2532
3916.4680013875,2533
2913.5865303327,2534
350.0224541056,2535
3603.815560176,2536
2345.9428890761,2537
3652.3398543038,2538
2236.2910105718,2539
3039.8016807347,2540
200.7677447142,2541
3911.4608335964,2542
2619.9330958687,2543
1208.6193884282,2544
2944.6378701515,2545
2545.0228718618,2546
2063.138204104,2547
4607.2251494994,2548
2449.8617992401,2549
244.3055873777,2550
4067.2910308223,2551
3534.3406968276,2552
2369.4345847523,2553
2899.4438314759,2554
1051.0176503969,2555
908.9058866933,2556
1690.4757999513,2557
2313.6598318737,2558
4196.9111472014,2559
4022.9794289313,2560
1827.2485780777,2561
3484.5971859277,2562
3557.2410728232,2563
129.0237562611,2564
813.6971672071,2565
4200.9464969334,2566
416.2283509972,2567
2157.4002687127,2568
2886.4083834438,2569
264.9154065533,2570
158.6992543016,2571
4750.1015576656,2572
3882.2808710192,2573
3107.0952314106,2574
1705.4686507442,2575
1071.8723714398,2576
84.7367506408,2577
718.4525481596,2578
1171.9821434343,2579
3554.6281919018,2580
3436.4010153515,2581
4036.3087363003,2582
2727.5747586561,2583
4339.83938168,2584
150.0737326692,2585
1195.3188585724,2586
123.1523837854,2587
3770.7360714955,2588
3542.045076734,2589
3761.197733978,2590
3644.2503852608,2591
1183.4885680663,2592
2078.4317785727,2593
2954.7821749932,2594
4441.6404475355,2595
3793.4386299786,2596
2484.5232916893,2597
965.4546788234,2598
1035.2660706683,2599
4806.6136099449,2600
1875.4321946388,2601
2507.0672512368,2602
3855.7434632596,2603
2894.6390317305,2604
3691.8509782623,2605
653.2370979742,2606
1304.4479628261,2607
3685.2027198651,2608
2497.3107508916,2609
3728.8984870549,2610
3274.501297042,2611
691.6007361253,2612
176.531206201,2613
3930.956227611,2614
1349.3095367067,2615
2543.7114904995,2616
245.1918352129,2617
3206.8017038068,2618
4465.20396462,2619
1491.8771265409,2620
1490.8770572869,2621
3474.7824897328,2622
754.0803986766,2623
2110.381056983,2624
688.7708185013,2625
935.8866778431,2626
1795.1542349818,2627
875.1381571892,2628
4212.231200669,2629
4194.0965334125,2630
4010.0638412508,2631
2687.9608303221,2632
3611.523807166,2633
3993.7116805024,2634
3085.5614753973,2635
3638.9939285572,2636
226.6801810986,2637
876.5358857911,2638
4390.8311258044,2639
3341.9713093797,2640
4800.5411881959,2641
265.9147542526,2642
985.4036629166,2643
636.7680174309,2644
2605.5004798311,2645
841.1798991758,2646
2146.7284608904,2647
1646.1326005733,2648
295.5661592927,2649
543.4280516801,2650
3236.9961586716,2651
4104.0627904754,2652
635.6945558237,2653
1425.8028380792,2654
3403.486570307,2655
107.0134985299,2656
2890.1412746883,2657
1651.0212809339,2658
2226.819546282,2659
3208.6947303964,2660
1016.5610479286,2661
4184.9033463545,2662
808.4600163526,2663
4473.0292181208,2664
2586.0403636647,2665
381.6948312819,2666
3224.6086953232,2667
2550.6676798832,2668
1698.2053434199,2669
3790.8765824525,2670
2711.8129702154,2671
1994.3327633378,2672
3368.2616687364,2673
191.4184648329,2674
4174.9651849148,2675
304.1678174959,2676
245.888143881,2677
613.7230777147,2678
364.9263416632,2679
297.1604390879,2680
1288.3814142797,2681
4793.8659164791,2682
706.1200354339,2683
3605.9355970706,2684
1250.8455840841,2685
563.9125613534,2686
1085.2308569367,2687
2686.272609965,2688
4252.9074860871,2689
208.3791786009,2690
3912.8436479399,2691
1235.6482046006,2692
1592.7065412491,2693
1421.7042158582,2694
1375.4642609876,2695
142.7073635603,2696
4245.7892770823,2697
4650.0625080743,2698
2043.9890081941,2699
1294.7105997278,2700
3991.4007487164,2701
4323.3619728943,2702
1652.8675689293,2703
128.2122331833,2704
1180.2691105535,2705
2795.7594901091,2706
1673.8002153248,2707
3764.0171211355,2708
1051.3757951058,2709
2709.1720370621,2710
2365.6274864801,2711
1415.4695267071,2712
3304.3853668703,2713
2706.1642701607,2714
4257.5245203188,2715
3850.7580916034,2716
3527.5893431972,2717
3653.6559443315,2718
4419.0441103919,2719
538.1911583535,2720
287.6438836689,2721
119.1840072875,2722
4048.8849288466,2723
40.59019966,2724
608.9003971809,2725
1312.7464462116,2726
1237.113054685,2727
2789.708512242,2728
3953.5246508051,2729
1308.2652882753,2730
4137.6892237391,2731
1019.9848698489,2732
2070.0357323828,2733
3575.9654795468,2734
2343.715170416,2735
207.6432484316,2736
2494.7063598358,2737
2576.4720589894,2738
3765.3669701597,2739
615.007872564,2740
157.0321423832,2741
4343.0884300303,2742
244.1549105555,2743
3306.1082985641,2744
218.9870237411,2745
1274.5687069129,2746
921.3406763137,2747
1794.9438061058,2748
3247.6801520887,2749
3020.742896631,2750
3896.4162745802,2751
343.6519347916,2752
4104.884671984,2753
1231.5122034732,2754
4546.624392152,2755
1683.1538081103,2756
4471.2830200066,2757
1058.7119353772,2758
3772.8847853017,2759
2192.2505591163,2760
3759.795670912,2761
110.4756469641,2762
998.2423916892,2763
3731.3644676251,2764
2389.0922381087,2765
27.4093203407,2766
2902.8459946765,2767
3525.9629015737,2768
1635.2480251016,2769
4641.1342136406,2770
895.8204692439,2771
4176.7735495798,2772
3192.4464009526,2773
2916.7889044211,2774
602.9890168156,2775
497.417205929,2776
4630.1350244276,2777
4143.6770751966,2778
2364.8218485376,2779
2449.3101010584,2780
535.1919931992,2781
172.1932339814,2782
3844.8071068446,2783
525.7514112372,2784
4099.59036035,2785
3682.0329776416,2786
330.4332432999,2787
3409.8287806004,2788
2719.5285195027,2789
1225.7413292913,2790
1099.4901853498,2791
3384.8137927113,2792
3242.752090772,2793
1588.7487059179,2794
1832.7426318372,2795
2974.1964678107,2796
4770.808314663,2797
2479.053200928,2798
4834.7718916131,2799
1722.3336476162,2800
3056.1404280416,2801
2496.2427386818,2802
579.2046472567,2803
3660.2344758936,2804
4132.5571048608,2805
588.7503516539,2806
1995.9842761207,2807
4284.3482620247,2808
3798.4839270573,2809
1132.7882487225,2810
1107.5884907177,2811
2189.3477227786,2812
4312.3979611137,2813
1153.9524121707,2814
3265.3758299177,2815
1986.0923680613,2816
779.9197609783,2817
1492.7855663828,2818
1009.4374758764,2819
3170.8414048624,2820
551.3229255502,2821
376.038620988,2822
3619.5595618326,2823
237.7890391757,2824
1465.3733329651,2825
1607.56584786,2826
4632.0014497402,2827
1258.1469758343,2828
1439.0531764126,2829
2370.0534025837,2830
1529.0894693828,2831
113.1927123323,2832
2957.8722115061,2833
2609.636511997,2834
923.124584467,2835
1758.7084902257,2836
2149.9096290544,2837
2562.0679352886,2838
1692.5598509088,2839
40.9644145438,2840
1587.0610742379,2841
348.5566184083,2842
1178.9705781157,2843
876.0497222894,2844
2164.7401366836,2845
2735.1258593954,2846
4467.862011868,2847
1962.5514168633,2848
3145.5402823395,2849
3076.7182464394,2850
191.9016063113,2851
61.529421192,2852
3289.8916584965,2853
4487.201934813,2854
33.1255085094,2855
181.1054951684,2856
437.234062484,2857
100.1646182367,2858
4260.7096534236,2859
1865.004177311,2860
3025.3812079959,2861
1708.7807347344,2862
312.0579831896,2863
334.6412394194,2864
1629.0530866767,2865
733.9347344951,2866
341.0369598933,2867
3451.5466881872,2868
3189.9594685637,2869
1099.6208568626,2870
2742.355989794,2871
4215.3442215243,2872
3250.4516768164,2873
3434.2475555632,2874
736.1238111702,2875
1914.4804838898,2876
4633.3022137952,2877
3184.9071798692,2878
2710.823792789,2879
4349.7405757564,2880
4727.7810328177,2881
3015.5167312997,2882
1305.7009083642,2883
1672.6438150665,2884
2381.8495645647,2885
1259.2388032469,2886
493.0591869856,2887
2234.0713190422,2888
1259.0016909799,2889
560.8149852124,2890
3965.7242040966,2891
2498.7607887767,2892
1178.9014052939,2893
2853.3609623423,2894
88.5726215208,2895
4659.5218942366,2896
1507.9500406437,2897
3271.7182035875,2898
55.388112502,2899
850.0342937504,2900
1195.1072315386,2901
542.745212009,2902
177.0806508358,2903
3955.0958077159,2904
2725.9084231784,2905
449.7958414391,2906
964.4011719953,2907
3829.3755078038,2908
4535.3828823818,2909
3494.3354319071,2910
1550.447335004,2911
4277.3709749285,2912
3006.0777584079,2913
4321.6922833714,2914
4471.08277419,2915
245.8569077016,2916
292.5267781681,2917
3587.3716625889,2918
3895.1173944065,2919
586.0300782299,2920
2823.0472073309,2921
1165.5284161943,2922
2160.285623599,2923
2271.3201381322,2924
674.3165734799,2925
3630.6543848259,2926
843.6871249455,2927
1571.4133706116,2928
3143.2258991687,2929
845.8186124774,2930
3222.6558454946,2931
2568.0359419864,2932
3797.6277431928,2933
4101.3251999954,2934
2367.0446633776,2935
509.8446997067,2936
797.5233913493,2937
896.0085438647,2938
1450.135912972,2939
4431.5007317284,2940
4258.4507564441,2941
107.7692499835,2942
4250.1703050681,2943
2556.4019280651,2944
3460.496750824,2945
2418.4922587186,2946
1125.4622525815,2947
3793.4132426606,2948
2544.8644216385,2949
63.9710791177,2950
1213.9677803496,2951
3617.4754901068,2952
3744.6372940059,2953
1425.2270505935,2954
3836.4598897958,2955
172.0005654537,2956
4187.7675560629,2957
1639.9940768446,2958
1358.4366247555,2959
1704.9188604936,2960
179.5468578614,2961
548.6038881343,2962
752.0511877069,2963
1307.9161799547,2964
3603.6345375338,2965
185.3093814824,2966
1880.8863624875,2967
3200.9775757587,2968
354.2120966466,2969
3107.1937259665,2970
4045.5864770877,2971
2267.5805434287,2972
4989.4071815692,2973
3004.9367845877,2974
3766.0016407323,2975
1609.5656516367,2976
4454.4913411002,2977
144.9772420116,2978
409.5645437601,2979
1528.2144981717,2980
3478.9763467043,2981
1398.8866625763,2982
3409.4943968247,2983
1026.9208933874,2984
4777.5814605636,2985
2612.5515305329,2986
1318.3172973005,2987
964.8186932211,2988
1985.8753470063,2989
1607.6922291293,2990
4515.9763726161,2991
4534.49770351,2992
3496.6473442201,2993
269.5622941426,2994
3667.222002114,2995
339.5983817639,2996
3984.3159726373,2997
3757.5839634825,2998
795.9614652417,2999
4323.2696081824,3000
4796.5612234218,3001
945.7837422833,3002
1421.7690298387,3003
425.4234365592,3004
105.338925648,3005
76.8272015477,3006
670.553175639,3007
703.3331965919,3008
482.3243978245,3009
450.1094882293,3010
1510.0773975768,3011
647.1940249519,3012
1696.8547702638,3013
841.4617490396,3014
2824.2139574964,3015
1366.143726662,3016
4428.3693879693,3017
3645.5337505117,3018
1999.1434826534,3019
3041.0311823584,3020
817.1822419558,3021
3005.1151909924,3022
2949.3905048265,3023
1256.6609728876,3024
523.5157933145,3025
2115.4577257319,3026
3072.939986307,3027
83.112770342,3028
2333.742121583,3029
1825.9327641463,3030
1156.2619452278,3031
5049.3425941545,3032
1718.4654290311,3033
2033.4009908731,3034
1921.5401654781,3035
77.6079608905,3036
1918.6107435183,3037
493.8779625906,3038
1231.093419568,3039
4064.4141080846,3040
264.716055715,3041
4568.5341981684,3042
916.3368196217,3043
4018.5494977969,3044
4060.0478249013,3045
3073.7807257479,3046
3562.6932974922,3047
2731.0680254079,3048
81.1177673809,3049
460.3360567207,3050
1075.0534475594,3051
3748.4702681454,3052
1591.0160333601,3053
2551.524015465,3054
3541.4981483147,3055
2068.512710159,3056
4459.7546241603,3057
4247.0540124268,3058
3055.0624527782,3059
5060.656631934,3060
3602.2092618787,3061
2174.8422922164,3062
4089.9297286969,3063
4187.0475532985,3064
2431.2642504872,3065
4629.7306469819,3066
3957.3849971613,3067
805.5071589711,3068
741.8966744103,3069
31.7737797974,3070
696.2508270387,3071
138.593958924,3072
3564.1543127408,3073
514.8582352025,3074
387.4177944944,3075
843.5418190255,3076
3634.9919309174,3077
3983.2859497974,3078
1940.0305385267,3079
260.407793683,3080
840.421442056,3081
329.7677700905,3082
181.8069797852,3083
2065.0234126709,3084
1416.9835793922,3085
3580.3655450644,3086
4198.3773222352,3087
4639.1140243014,3088
5005.6631386166,3089
2937.207285596,3090
1666.3604260636,3091
1801.8488948181,3092
1405.3178308579,3093
1472.4758873135,3094
2622.6205548774,3095
2061.102898112,3096
1919.9136429951,3097
736.6521019402,3098
3933.877877792,3099
353.90296718,3100
2201.3841581957,3101
1737.7132182603,3102
1556.6230956031,3103
2172.1586378483,3104
4254.4916218085,3105
813.4392403595,3106
4994.9552299299,3107
1752.6758256722,3108
3469.1369912326,3109
3637.3772093681,3110
484.2534250291,3111
4863.9512671632,3112
1824.8552372905,3113
4201.7340612931,3114
2844.8394021212,3115
4308.0858809359,3116
3604.7957569975,3117
3127.6705328221,3118
237.4617787944,3119
3867.7973197075,3120
4556.4348252012,3121
1504.6712604647,3122
2152.7160059828,3123
4441.2552626649,3124
1415.6106591498,3125
1020.2989894063,3126
675.0885303649,3127
3628.6909974033,3128
3515.1909718508,3129
633.7157337134,3130
3817.4256945515,3131
18.2122972737,3132
3265.0883734839,3133
3499.5707337448,3134
1027.6430482671,3135
712.7219749796,3136
3554.1191590332,3137
1880.7856655592,3138
4546.8591463328,3139
3228.5192869002,3140
5304.0859975813,3141
556.3463353859,3142
1848.9215542421,3143
236.7731713612,3144
976.5925383874,3145
4624.8536477319,3146
2315.9143856352,3147
954.7921657892,3148
1841.5581673975,3149
2780.4126449034,3150
2020.5714352411,3151
2504.0046675146,3152
2416.0366588787,3153
2222.975320188,3154
4357.1707782204,3155
4112.622139128,3156
4339.2293461682,3157
3010.646431849,3158
321.956000549,3159
2547.7766253655,3160
2567.2949509792,3161
2055.1805290222,3162
3813.1606598847,3163
4390.3868952332,3164
120.9500258476,3165
1342.355914193,3166
4450.8461046874,3167
1698.0289295067,3168
1459.8148800744,3169
3377.016905286,3170
4207.544081291,3171
138.030353238,3172
1205.8101498793,3173
1562.2313883246,3174
4985.4829523361,3175
1871.1451414161,3176
45.7742793622,3177
4758.8760232574,3178
2263.1590258755,3179
2124.0631767123,3180
4260.5480777972,3181
2015.399220592,3182
1306.3833740925,3183
3259.5562076058,3184
4235.3834104821,3185
3112.8295872912,3186
387.4362467828,3187
3500.495499363,3188
1991.8887545404,3189
632.9983157629,3190
757.8185462763,3191
384.7308066692,3192
712.4654034994,3193
2834.9888675105,3194
4752.8164089473,3195
3871.7370634607,3196
2569.4621554088,3197
1086.1511720349,3198
4319.8033884154,3199
4352.5868319567,3200
5307.0336605066,3201
2770.2091518084,3202
753.17137451,3203
4171.2021799676,3204
2654.7679493789,3205
401.5435163743,3206
751.7199001654,3207
854.6838963793,3208
4290.0302628511,3209
3511.5069916349,3210
131.7938038197,3211
2796.2130863761,3212
1903.8704246931,3213
1125.7138840088,3214
3175.9687966226,3215
3567.2552037076,3216
3022.9307962844,3217
2581.1867102798,3218
131.7120488817,3219
4818.2753947178,3220
3348.1669254131,3221
2210.9728301651,3222
3414.511964574,3223
684.0436828706,3224
3548.020286624,3225
1962.4077676056,3226
651.1798581456,3227
4703.6093989019,3228
815.7594443898,3229
863.4808455896,3230
163.2805949492,3231
4847.7659899899,3232
3955.5997011532,3233
291.4307535498,3234
2739.022624441,3235
1422.5925903625,3236
4184.5946378632,3237
2493.097388969,3238
253.8229719118,3239
799.5991909049,3240
2053.3888635746,3241
3573.2903138876,3242
3568.9040734167,3243
2238.152365143,3244
1636.738821602,3245
4035.0299637941,3246
1388.7435321257,3247
2208.6748799995,3248
458.9626076584,3249
1116.4407660158,3250
1385.9411012979,3251
2176.1779223568,3252
3815.984863122,3253
955.2368089673,3254
1144.5773220793,3255
2973.9799631461,3256
1178.9749726433,3257
1769.647422525,3258
538.7727180815,3259
1461.8183183862,3260
1251.3229657627,3261
2249.402018876,3262
849.5196781785,3263
1744.3429863182,3264
1611.3520949508,3265
1075.7419552213,3266
2000.0911772268,3267
878.9532531582,3268
1796.3131346075,3269
3077.5719134508,3270
2955.4764864256,3271
2009.9249636504,3272
3068.6157952111,3273
3670.6603162248,3274
2630.0957016842,3275
41.460738419,3276
56.5338093247,3277
5647.7857324478,3278
3976.9395095169,3279
1953.7296852289,3280
655.4702628083,3281
2059.4822244432,3282
3747.5972447872,3283
4013.3749861903,3284
4269.9519779329,3285
4070.6285116708,3286
3682.0045787899,3287
1031.6861694387,3288
1983.5823983676,3289
2845.3385553758,3290
1557.5539964293,3291
3482.6862159737,3292
4997.8830412331,3293
1160.9936614568,3294
2278.4837425093,3295
1225.5017824779,3296
1232.7265739612,3297
4413.7744048478,3298
1326.3252985867,3299
2534.8983009146,3300
3760.6026737568,3301
2033.5954530726,3302
4949.9441216,3303
602.444864054,3304
1435.6399726155,3305
136.7872056743,3306
757.3848436235,3307
613.3292165947,3308
2395.2556747007,3309
2749.1091218305,3310
2224.8494697888,3311
794.4360306866,3312
3795.75985058,3313
873.9489162991,3314
3596.1518036847,3315
4286.9275087368,3316
4173.1554763928,3317
5054.3243189255,3318
4431.8580525471,3319
3922.3626979136,3320
3930.7019787211,3321
198.4454433423,3322
3452.3994022654,3323
1317.9367994822,3324
2114.1364901619,3325
2024.0209443996,3326
1332.5120896283,3327
3266.7683089848,3328
2336.2284729681,3329
4220.8804515549,3330
1972.7922932867,3331
1516.6253047968,3332
4543.1813698012,3333
3224.3600569224,3334
2336.4061591119,3335
508.6276418934,3336
2402.9584886921,3337
2603.8043647972,3338
3909.2738014207,3339
2006.1346574223,3340
3914.4997363768,3341
4114.5341251173,3342
3045.9186900266,3343
3200.8335619935,3344
655.6240934513,3345
2638.4094748614,3346
363.4485048232,3347
2264.589166537,3348
3522.5286102849,3349
3058.748138943,3350
4038.0114036169,3351
2278.4479527087,3352
2198.0330310976,3353
300.8540715722,3354
1299.7986519442,3355
4009.4685135038,3356
2638.93005283,3357
3440.8343126817,3358
2889.775114295,3359
3503.3270741454,3360
1847.0438075324,3361
191.1048669025,3362
2167.3102878249,3363
4530.2492943525,3364
3153.9214143362,3365
4019.2148146553,3366
1731.1453919967,3367
2915.6912642865,3368
3158.8201844947,3369
328.2500838966,3370
4090.6517481939,3371
3646.4901709346,3372
4118.1406909817,3373
2954.7969913282,3374
1201.2879917246,3375
2103.4482231446,3376
1849.2381946525,3377
1524.1408954233,3378
966.0213484826,3379
4973.560709702,3380
3167.3514940066,3381
845.5613999229,3382
2719.5581258689,3383
3471.3817891859,3384
4447.1959094488,3385
2569.2674017884,3386
279.1710709311,3387
5303.3827467789,3388
3288.524407086,3389
2582.4538347508,3390
4057.1403888993,3391
550.1108316661,3392
1192.9109330998,3393
4163.6947024203,3394
384.4194954034,3395
4777.034346185,3396
1189.4795111225,3397
1788.3848813325,3398
49.5218728199,3399
3096.0565381112,3400
1563.1625800731,3401
3976.803158423,3402
1750.3829486459,3403
1915.9506012664,3404
2802.994645257,3405
1202.0298269831,3406
2587.8552667301,3407
1259.5897357645,3408
3225.395006462,3409
1627.1850617584,3410
4424.0995331079,3411
707.2609131682,3412
1311.4872020549,3413
192.8379677299,3414
233.1665903624,3415
1094.6654698087,3416
547.6938314678,3417
3926.7886000487,3418
1028.2195386182,3419
2387.3114596909,3420
1465.0781054292,3421
1205.9307570655,3422
2916.8440793997,3423
4393.8228471226,3424
106.286687615,3425
4092.1210883527,3426
1111.776620839,3427
583.1834497868,3428
954.3410489174,3429
3723.4653299148,3430
2127.2270424996,3431
425.6434551563,3432
2721.7154456565,3433
81.9836055069,3434
4164.2936321144,3435
1202.369314949,3436
1794.4781805453,3437
1247.3610798832,3438
489.0009091076,3439
1405.7280015529,3440
814.4441431676,3441
3235.9106176721,3442
3279.7175727364,3443
1367.6497710914,3444
4878.14332323,3445
3420.337390063,3446
3046.3855707131,3447
3064.7486737611,3448
609.5174013012,3449
3058.5454007799,3450
499.6679369374,3451
1565.9669731309,3452
580.6029369127,3453
555.8531043932,3454
865.4429534155,3455
790.8717541184,3456
147.2626025463,3457
4367.5571222383,3458
2737.4122153456,3459
2627.3679920466,3460
4162.0551061773,3461
1862.4151972146,3462
666.7447352264,3463
996.4000714696,3464
2171.2790607968,3465
1914.5118665695,3466
2043.1216244585,3467
1126.0567538945,3468
825.9995850384,3469
1109.1782480823,3470
2008.7339767098,3471
927.0539139603,3472
631.4927435334,3473
85.6536549275,3474
23.0244117195,3475
3721.5629517232,3476
3053.4614294289,3477
1069.5325180698,3478
1562.4914820963,3479
148.7432768887,3480
2346.9579597078,3481
1795.2321039861,3482
809.5225917856,3483
796.8259915669,3484
4180.4722411661,3485
3757.9225887208,3486
5106.1606053933,3487
1816.6560804052,3488
5174.8467243179,3489
1379.4375368657,3490
3778.3103920877,3491
2161.6241922948,3492
3049.7635579784,3493
2697.5334301453,3494
3376.8173775276,3495
2680.5347590838,3496
1243.5313595866,3497
2191.6841977359,3498
696.7114172102,3499
3673.2502174627,3500
446.4083380837,3501
403.5149023744,3502
885.779791025,3503
2216.8560134015,3504
1310.6011577774,3505
2686.0443212888,3506
1038.4265064829,3507
3329.8083157332,3508
1478.5416674947,3509
2038.0212039189,3510
4720.9861400057,3511
2774.1963962605,3512
357.6995188045,3513
678.6161377877,3514
665.9117636222,3515
1052.9060918775,3516
231.9863983024,3517
2548.2227444017,3518
4470.8870390552,3519
1533.2812000026,3520
4355.7293515309,3521
4848.3684140536,3522
904.1365963647,3523
2541.1676384691,3524
308.8340530425,3525
2458.0047737064,3526
2789.650253231,3527
963.8751222561,3528
1851.0508421992,3529
815.6888115001,3530
52.4957080397,3531
3262.8203068337,3532
350.5668438812,3533
82.2637712943,3534
2921.1885271433,3535
2601.0423017124,3536
3734.9455224808,3537
3734.9575765603,3538
2497.7126168164,3539
3074.6864667652,3540
3303.0422165882,3541
1252.4954651483,3542
1048.5780788443,3543
3929.0932974497,3544
3177.0402339117,3545
3027.9804336913,3546
4497.3828272223,3547
1360.2494593294,3548
4030.580955666,3549
1093.1443445642,3550
2534.6099220479,3551
782.4894047641,3552
4172.4135464948,3553
1280.7514318765,3554
653.8162615362,3555
3249.1082661892,3556
1061.6509646002,3557
954.9809516299,3558
1997.9510678743,3559
55.6665390516,3560
2363.426221244,3561
2213.1317633804,3562
108.1604680385,3563
3170.8963094114,3564
2438.9622347337,3565
1249.5418637918,3566
4741.2537395248,3567
1260.761988152,3568
2630.3974228866,3569
1644.9734712849,3570
443.6293545423,3571
3602.7036989345,3572
954.753639019,3573
930.8152964061,3574
244.3700953401,3575
734.1313605256,3576
607.051456535,3577
89.3301044459,3578
1491.0211090392,3579
3245.7514088315,3580
3582.2238314487,3581
1255.7110680541,3582
3699.6604028821,3583
2576.7869167319,3584
1703.0055226062,3585
3838.7782537875,3586
210.6495125646,3587
3997.8860433903,3588
3976.6674313634,3589
918.6715830934,3590
590.8612804006,3591
476.5711778597,3592
4242.7654067651,3593
766.4870357333,3594
4964.1359656223,3595
1012.871653546,3596
3029.1301107692,3597
2365.9791797522,3598
4859.2420526139,3599
1439.4457728083,3600
3281.0732933873,3601
4304.3450739034,3602
228.6549395958,3603
697.5167407149,3604
2652.9192138502,3605
2147.1810708214,3606
220.8900654077,3607
1651.3082917831,3608
234.5653952781,3609
227.5139341004,3610
3749.6664867276,3611
279.7432747895,3612
1041.8239855466,3613
2379.1243973894,3614
744.6531022112,3615
3921.8172666057,3616
737.2193083117,3617
1443.9487290209,3618
1398.1400140631,3619
1589.9694833815,3620
4006.7473211336,3621
1210.2706230745,3622
3084.8919610179,3623
1645.4718283762,3624
684.8955525849,3625
4346.745952224,3626
3263.536484922,3627
3514.8075027366,3628
2515.8214711894,3629
1906.3343176714,3630
586.9579581578,3631
3291.9095160209,3632
83.1040768704,3633
2342.1706518108,3634
2918.9879401003,3635
1554.9671831896,3636
2590.9400458033,3637
813.4711555775,3638
3398.5903561723,3639
1375.5459207509,3640
1157.2736083438,3641
214.315529969,3642
2185.8142415402,3643
2598.1075500847,3644
2055.5843493817,3645
1646.8669512565,3646
2384.5866101429,3647
4217.9927120817,3648
1433.1991778005,3649
251.7036790673,3650
2271.5076583848,3651
3809.9549481477,3652
4694.2796202526,3653
4752.474851817,3654
1035.0691106072,3655
1164.1309084673,3656
4505.1768956906,3657
905.3579580754,3658
155.027086862,3659
2363.3102173373,3660
2409.2509911311,3661
206.7002440234,3662
318.2598944974,3663
835.0925631977,3664
1022.647507106,3665
1394.0478046731,3666
657.3755749327,3667
718.863926007,3668
1670.1626103284,3669
2272.2396502452,3670
3396.3083172252,3671
1202.2972171249,3672
3389.6762758184,3673
1647.121783268,3674
270.5070154396,3675
968.5639733025,3676
1891.5155723772,3677
799.4490487209,3678
3271.6277334988,3679
511.4409096613,3680
33.7836201657,3681
3208.3494120556,3682
2916.8168943967,3683
1109.9629449216,3684
2001.3028430517,3685
3679.0487996884,3686
1033.550249603,3687
3934.6862238403,3688
313.3151670712,3689
4185.3582174791,3690
2929.556283803,3691
1916.7153890623,3692
1489.2564007131,3693
2058.9536077716,3694
1857.1852145257,3695
255.1720108673,3696
2156.6227724936,3697
2955.7860979015,3698
95.3022826203,3699
4133.9827891108,3700
2425.2143060225,3701
3344.313629282,3702
3385.2421834383,3703
390.3458290387,3704
3850.499005664,3705
4292.3202567833,3706
2550.2765937408,3707
