return-min,pool-size,episode-length-std,raw-actions-min,actions-mean,max-path-return,time-total,raw-actions-mean,raw-actions-max,episodes,MaxForwardProgress,return-std,vf-avg,num-updates,episode-length-min,vf-std,num-epoch-updates,qf-std,epoch,log-pi-min,actions-max,AverageForwardProgress,policy-entropy-mean,actions-min,total-samples,return-max,episode-length-max,log-pi-max,mean-sq-bellman-error,StdForwardProgress,qf-avg,MinForwardProgress,last-path-return,episode-length-avg,return-average
5096.511031251926,220928,0.0,-5.284989,0.075172774,-inf,767.7806967552751,0.075172774,4.029356,0,101.26102752244606,0.0,1417.8683,24000,1000,398.47458,24,401.99533,24,-21.04266,4.029356,101.26102752244606,11.207186,-5.284989,220928,5096.511031251926,1000,-7.8213997,58.038345,0.0,1381.3853,101.26102752244606,0,1000.0,5096.511031251926
623.668539840677,230272,0.0,-4.0005283,0.15394455,-inf,800.0650110190036,0.15394455,4.4611306,0,12.293830044076559,0.0,1357.9548,25000,152,491.23727,25,493.9241,25,-15.966016,4.4611306,12.293830044076559,10.897476,-4.0005283,230272,623.668539840677,152,-7.4708986,58.57127,0.0,1354.1489,12.293830044076559,0,152.0,623.668539840677
2145.478169010215,239232,0.0,-4.0150747,0.2844413,-inf,831.2568517451873,0.2844413,4.0599365,0,42.49353681032924,0.0,1398.8672,26000,379,484.55066,26,485.25742,26,-16.571968,4.0599365,42.49353681032924,10.599569,-4.0150747,239232,2145.478169010215,379,-7.520932,26.48174,0.0,1387.7347,42.49353681032924,0,379.0,2145.478169010215
3655.2732728562983,247808,0.0,-3.8097396,0.062296063,-inf,864.2332958251936,0.062296063,3.836319,0,72.55848453026948,0.0,1351.5803,27000,1000,507.7352,27,508.01376,27,-18.978144,3.836319,72.55848453026948,11.100898,-3.8097396,247808,3655.2732728562983,1000,-7.554544,35.203487,0.0,1350.5574,72.55848453026948,0,1000.0,3655.2732728562983
2145.058912490754,256896,0.0,-4.4827623,-0.039334703,-inf,894.9672680585645,-0.039334703,3.7108147,0,42.48442083382453,0.0,1393.7263,28000,456,469.87503,28,470.65417,28,-20.017822,3.7108147,42.48442083382453,11.594433,-4.4827623,256896,2145.058912490754,456,-8.062742,36.377296,0.0,1388.641,42.48442083382453,0,456.0,2145.058912490754
3707.7469606756904,265600,0.0,-3.4321494,0.12339923,-inf,927.0482617667876,0.12339923,4.005494,0,73.63262122009239,0.0,1472.6017,29000,1000,436.62048,29,437.28995,29,-19.361856,4.005494,73.63262122009239,10.813603,-3.4321494,265600,3707.7469606756904,1000,-7.5435953,41.24262,0.0,1462.7021,73.63262122009239,0,1000.0,3707.7469606756904
1036.327735085614,274688,0.0,-5.0815544,-0.033436947,-inf,960.1398592458572,-0.033436947,4.414185,0,20.264650286581315,0.0,1344.8455,30000,1000,509.6756,30,509.9009,30,-16.356026,4.414185,20.264650286581315,11.133537,-5.0815544,274688,1036.327735085614,1000,-7.826269,16.313145,0.0,1346.4719,20.264650286581315,0,1000.0,1036.327735085614
4318.584765249302,283904,0.0,-4.1955194,0.16761653,-inf,992.6306260230485,0.16761653,4.5782332,0,85.67008218476305,0.0,1444.4579,31000,1000,417.13318,31,421.09128,31,-18.691864,4.5782332,85.67008218476305,11.314329,-4.1955194,283904,4318.584765249302,1000,-7.761734,31.890654,0.0,1448.9636,85.67008218476305,0,1000.0,4318.584765249302
3238.7644268119266,293248,0.0,-4.4196024,0.05529023,-inf,1024.907653448172,0.05529023,3.9630423,0,64.23691832013901,0.0,1433.8643,32000,1000,507.64462,32,506.61578,32,-17.368595,3.9630423,64.23691832013901,11.054123,-4.4196024,293248,3238.7644268119266,1000,-7.5701957,31.233639,0.0,1418.0874,64.23691832013901,0,1000.0,3238.7644268119266
2475.3312528365122,301696,0.0,-4.6179256,0.03804417,-inf,1053.4520229636692,0.03804417,4.365616,0,49.11409458519509,0.0,1417.4792,33000,490,498.89313,33,499.9248,33,-18.768871,4.365616,49.11409458519509,11.313845,-4.6179256,301696,2475.3312528365122,490,-7.7753997,25.25124,0.0,1409.9509,49.11409458519509,0,490.0,2475.3312528365122
402.6527976484468,310784,0.0,-4.1667624,0.017303713,-inf,1082.6178391095018,0.017303713,5.611855,0,7.847435805176959,0.0,1340.6392,34000,149,534.1224,34,529.8699,34,-17.319818,5.611855,7.847435805176959,11.382816,-4.1667624,310784,402.6527976484468,149,-8.018756,40.166428,0.0,1336.259,7.847435805176959,0,149.0,402.6527976484468
2089.4555577125834,320000,0.0,-4.066574,0.027226254,-inf,1111.79996695288,0.027226254,4.1557713,0,41.40665356634447,0.0,1435.2087,35000,364,489.36005,35,487.76794,35,-17.214209,4.1557713,41.40665356634447,11.105609,-4.066574,320000,2089.4555577125834,364,-8.108135,43.732433,0.0,1432.0278,41.40665356634447,0,364.0,2089.4555577125834
2311.9070681626818,329344,0.0,-4.5565996,0.12089574,-inf,1143.3898067774717,0.12089574,4.2984447,0,45.54113923475938,0.0,1413.3955,36000,1000,509.0398,36,511.0466,36,-18.54228,4.2984447,45.54113923475938,11.20751,-4.5565996,329344,2311.9070681626818,1000,-7.837377,7.2446055,0.0,1413.887,45.54113923475938,0,1000.0,2311.9070681626818
833.3508757641167,337664,0.0,-3.755817,0.09402898,-inf,1173.3042840453563,0.09402898,5.15374,0,16.130397501662326,0.0,1421.3596,37000,1000,473.401,37,475.99094,37,-20.92317,5.15374,16.130397501662326,11.339289,-3.755817,337664,833.3508757641167,1000,-8.028949,11.260415,0.0,1426.4547,16.130397501662326,0,1000.0,833.3508757641167
86.09526798396723,345984,0.0,-3.8346896,0.0991152,-inf,1200.359961512033,0.0991152,4.474649,0,1.6460181655954411,0.0,1364.6451,38000,60,579.0662,38,582.0653,38,-18.139027,4.474649,1.6460181655954411,11.086311,-3.8346896,345984,86.09526798396723,60,-7.6051345,73.16079,0.0,1365.8696,1.6460181655954411,0,60.0,86.09526798396723
216.41153777987083,354944,0.0,-4.6807857,0.018381115,-inf,1231.8506772909313,0.018381115,4.8833885,0,3.7002929576984407,0.0,1426.3745,39000,1000,468.83798,39,468.55997,39,-17.622517,4.8833885,3.7002929576984407,11.209333,-4.6807857,354944,216.41153777987083,1000,-8.076189,69.809555,0.0,1425.9293,3.7002929576984407,0,1000.0,216.41153777987083
1135.818824789717,364288,0.0,-4.242514,-0.049210504,-inf,1263.5730439043837,-0.049210504,4.3424234,0,22.47474587389049,0.0,1434.8713,40000,473,480.5789,40,480.63168,40,-22.100756,4.3424234,22.47474587389049,11.18108,-4.242514,364288,1135.818824789717,473,-7.634543,14.948526,0.0,1432.208,22.47474587389049,0,473.0,1135.818824789717
1645.6811652664937,373248,0.0,-4.1301665,-0.040244278,-inf,1293.3007111105835,-0.040244278,4.3734426,0,32.63462691439397,0.0,1407.5817,41000,317,512.9848,41,514.1843,41,-20.86125,4.3734426,32.63462691439397,11.287416,-4.1301665,373248,1645.6811652664937,317,-8.155381,38.87857,0.0,1407.7384,32.63462691439397,0,317.0,1645.6811652664937
430.63699096887456,382464,0.0,-4.5531554,0.04760945,-inf,1327.5239490225213,0.04760945,4.5411043,0,7.962583048543507,0.0,1401.9056,42000,1000,508.62503,42,508.69714,42,-18.733084,4.5411043,7.962583048543507,11.380213,-4.5531554,382464,430.63699096887456,1000,-7.946949,13.288986,0.0,1399.261,7.962583048543507,0,1000.0,430.63699096887456
588.2700562744167,391936,0.0,-4.5762606,0.08012257,-inf,1362.8876546975225,0.08012257,5.031748,0,11.567947116531602,0.0,1305.8152,43000,262,538.85846,43,540.8502,43,-16.829714,5.031748,11.567947116531602,11.014252,-4.5762606,391936,588.2700562744167,262,-7.6396456,13.283236,0.0,1323.8853,11.567947116531602,0,262.0,588.2700562744167
1329.9273429290247,401024,0.0,-3.6686568,-0.06115649,-inf,1396.694250752451,-0.06115649,4.0103703,0,26.067522866433215,0.0,1427.2201,44000,1000,486.0155,44,488.9278,44,-18.14952,4.0103703,26.067522866433215,10.870951,-3.6686568,401024,1329.9273429290247,1000,-7.7823176,74.863014,0.0,1424.6792,26.067522866433215,0,1000.0,1329.9273429290247
4828.295390308961,410240,0.0,-5.0797954,-0.15598795,-inf,1428.5284179407172,-0.15598795,3.9015212,0,96.0138904837661,0.0,1394.6075,45000,1000,521.2577,45,521.3719,45,-18.0221,3.9015212,96.0138904837661,11.099791,-5.0797954,410240,4828.295390308961,1000,-7.519606,28.681646,0.0,1395.894,96.0138904837661,0,1000.0,4828.295390308961
4889.784535514871,419328,0.0,-4.8018036,-0.106167935,-inf,1459.9848419795744,-0.106167935,3.9368436,0,97.3358366736514,0.0,1339.2057,46000,1000,505.37946,46,508.17804,46,-18.524282,3.9368436,97.3358366736514,11.143497,-4.8018036,419328,4889.784535514871,1000,-8.039944,49.209953,0.0,1343.5349,97.3358366736514,0,1000.0,4889.784535514871
4484.996457057454,429312,0.0,-4.973573,0.10061755,-inf,1493.8091905859765,0.10061755,5.017913,0,89.10959731377386,0.0,1408.185,47000,923,525.18243,47,523.93976,47,-19.886713,5.017913,89.10959731377386,11.36369,-4.973573,429312,4484.996457057454,923,-7.668387,24.800539,0.0,1404.355,89.10959731377386,0,923.0,4484.996457057454
3032.092614511502,438016,0.0,-4.7859297,-0.069796555,-inf,1525.224378206185,-0.069796555,4.003377,0,59.89630567602211,0.0,1383.1097,48000,990,513.7088,48,516.4234,48,-18.541735,4.003377,59.89630567602211,11.420791,-4.7859297,438016,3032.092614511502,990,-8.323849,9.760823,0.0,1391.5779,59.89630567602211,0,990.0,3032.092614511502
3752.897368801158,447104,0.0,-4.573805,0.14097758,-inf,1555.7318916964578,0.14097758,4.372673,0,74.55408177917873,0.0,1283.4194,49000,647,536.3324,49,533.6685,49,-17.415543,4.372673,74.55408177917873,11.062618,-4.573805,447104,3752.897368801158,647,-7.6878605,55.143494,0.0,1306.4131,74.55408177917873,0,647.0,3752.897368801158
1525.9561862805815,456192,0.0,-4.076089,-0.07594031,-inf,1584.733947499073,-0.07594031,3.680826,0,30.299484296283968,0.0,1407.6716,50000,288,503.07053,50,505.1701,50,-16.90977,3.680826,30.299484296283968,11.027645,-4.076089,456192,1525.9561862805815,288,-7.4731903,23.492695,0.0,1406.6108,30.299484296283968,0,288.0,1525.9561862805815
2354.768358162773,465280,0.0,-3.9824164,0.011554868,-inf,1613.7592872405658,0.011554868,3.9674776,0,46.660113758386125,0.0,1408.5735,51000,432,497.8147,51,497.3802,51,-18.128082,3.9674776,46.660113758386125,11.170021,-3.9824164,465280,2354.768358162773,432,-7.952754,47.46578,0.0,1403.1714,46.660113758386125,0,432.0,2354.768358162773
3880.340465631838,474240,0.0,-3.7536075,0.040874176,-inf,1645.1719939020695,0.040874176,5.0983515,0,76.91685273180194,0.0,1375.3434,52000,1000,528.64355,52,528.55023,52,-20.601267,5.0983515,76.91685273180194,10.985938,-3.7536075,474240,3880.340465631838,1000,-7.4036093,3.1015673,0.0,1373.1111,76.91685273180194,0,1000.0,3880.340465631838
3451.6725171771204,483328,0.0,-3.7844896,0.082571834,-inf,1676.038532623439,0.082571834,4.5207863,0,68.47218232799305,0.0,1393.2064,53000,1000,467.07367,53,465.5747,53,-22.216457,4.5207863,68.47218232799305,11.48781,-3.7844896,483328,3451.6725171771204,1000,-8.2170515,24.648798,0.0,1399.418,68.47218232799305,0,1000.0,3451.6725171771204
4694.01853528787,492160,0.0,-4.3238745,-0.026036149,-inf,1706.2105278123636,-0.026036149,3.9941149,0,93.4012095557904,0.0,1373.3054,54000,782,522.898,54,521.12006,54,-16.423452,3.9941149,93.4012095557904,11.742996,-4.3238745,492160,4694.01853528787,782,-7.9188075,101.06835,0.0,1359.9207,93.4012095557904,0,782.0,4694.01853528787
228.1702201054677,500992,0.0,-5.2101316,-0.034203883,-inf,1736.7250377155142,-0.034203883,4.6143265,0,3.995730371024513,0.0,1394.7657,55000,1000,528.4263,55,530.32947,55,-24.032982,4.6143265,3.995730371024513,11.538292,-5.2101316,500992,228.1702201054677,1000,-7.760874,11.60129,0.0,1389.5162,3.995730371024513,0,1000.0,228.1702201054677
3290.202621218152,510208,0.0,-3.8040729,-0.08049383,-inf,1769.908977669198,-0.08049383,3.8388252,0,65.35831195334264,0.0,1430.3967,56000,609,493.41318,56,488.91736,56,-16.854004,3.8388252,65.35831195334264,10.798431,-3.8040729,510208,3290.202621218152,609,-7.582541,24.681942,0.0,1424.5151,65.35831195334264,0,609.0,3290.202621218152
1820.601147915007,519296,0.0,-4.648165,-0.05133044,-inf,1802.185250710114,-0.05133044,3.9275322,0,36.033837700439,0.0,1422.6011,57000,354,473.4907,57,476.18442,57,-18.873997,3.9275322,36.033837700439,10.88098,-4.648165,519296,1820.601147915007,354,-7.9719167,50.6119,0.0,1424.3777,36.033837700439,0,354.0,1820.601147915007
1441.315993783093,528512,0.0,-4.642827,-0.027221143,-inf,1836.733001418761,-0.027221143,3.9790282,0,28.206611004827167,0.0,1456.6075,58000,1000,443.34152,58,443.1627,58,-17.608118,3.9790282,28.206611004827167,11.620291,-4.642827,528512,1441.315993783093,1000,-7.9238105,42.328888,0.0,1448.1467,28.206611004827167,0,1000.0,1441.315993783093
3789.591419144724,538496,0.0,-5.4311504,-0.10419622,-inf,1877.4026521077612,-0.10419622,4.768475,0,75.30671518917626,0.0,1355.1588,59000,1000,547.1842,59,548.4085,59,-24.514454,4.768475,75.30671518917626,11.378234,-5.4311504,538496,3789.591419144724,1000,-8.099139,29.72863,0.0,1353.5499,75.30671518917626,0,1000.0,3789.591419144724
345.81529549051896,547712,0.0,-4.269356,-0.055161685,-inf,1910.8746675043367,-0.055161685,5.50219,0,6.510483879782334,0.0,1401.3776,60000,1000,494.17435,60,495.21616,60,-18.029858,5.50219,6.510483879782334,11.146758,-4.269356,547712,345.81529549051896,1000,-8.056667,81.12003,0.0,1403.3969,6.510483879782334,0,1000.0,345.81529549051896
4995.99690743422,556800,0.0,-5.4237547,-0.007348325,-inf,1942.7954528022092,-0.007348325,4.3474493,0,99.34100314021352,0.0,1388.4893,61000,947,526.0747,61,525.4932,61,-17.729044,4.3474493,99.34100314021352,11.447108,-5.4237547,556800,4995.99690743422,947,-8.054146,40.545933,0.0,1389.1735,99.34100314021352,0,947.0,4995.99690743422
2970.434686696803,565888,0.0,-4.349112,-0.046294212,-inf,1974.4601814602502,-0.046294212,4.252314,0,58.98424054386672,0.0,1342.616,62000,525,522.5646,62,523.1325,62,-18.098755,4.252314,58.98424054386672,11.1985235,-4.349112,565888,2970.434686696803,525,-7.560131,29.389538,0.0,1345.0074,58.98424054386672,0,525.0,2970.434686696803
4434.521422907006,575104,0.0,-3.7939186,-0.0524955,-inf,2010.660170914838,-0.0524955,4.8572083,0,88.13929096919703,0.0,1425.2036,63000,1000,444.23712,63,443.106,63,-21.260426,4.8572083,88.13929096919703,11.359965,-3.7939186,575104,4434.521422907006,1000,-8.11627,68.85229,0.0,1424.9077,88.13929096919703,0,1000.0,4434.521422907006
2600.6643427884455,584192,0.0,-4.3251715,-0.15766644,-inf,2041.638676134171,-0.15766644,4.250983,0,51.679870731158566,0.0,1318.5546,64000,555,562.20337,64,561.8662,64,-16.790913,4.250983,51.679870731158566,10.991788,-4.3251715,584192,2600.6643427884455,555,-8.026456,29.606848,0.0,1323.7743,51.679870731158566,0,555.0,2600.6643427884455
1364.9511836740555,593408,0.0,-4.7255955,-0.03627785,-inf,2071.9795307918685,-0.03627785,4.15889,0,27.03564196047369,0.0,1336.6624,65000,417,540.7184,65,542.13086,65,-18.600035,4.15889,27.03564196047369,11.04792,-4.7255955,593408,1364.9511836740555,417,-7.9512525,43.13495,0.0,1338.2065,27.03564196047369,0,417.0,1364.9511836740555
3258.815978259918,602112,0.0,-4.8400135,-0.09560351,-inf,2103.07255701907,-0.09560351,3.9525094,0,64.54512636159035,0.0,1454.6384,66000,1000,459.1987,66,459.48654,66,-21.526077,3.9525094,64.54512636159035,11.262281,-4.8400135,602112,3258.815978259918,1000,-8.367042,49.032295,0.0,1446.179,64.54512636159035,0,1000.0,3258.815978259918
289.12098697251713,611712,0.0,-4.0611396,-0.016863793,-inf,2140.319426028058,-0.016863793,4.082589,0,5.27924118743058,0.0,1405.7573,67000,1000,501.6902,67,501.5613,67,-18.427067,4.082589,5.27924118743058,10.857702,-4.0611396,611712,289.12098697251713,1000,-7.4445004,16.409033,0.0,1407.1023,5.27924118743058,0,1000.0,289.12098697251713
4574.9180922369615,621056,0.0,-3.894454,-0.02506509,-inf,2173.779435146833,-0.02506509,3.9685578,0,91.02259181818768,0.0,1435.4609,68000,794,498.7016,68,497.3761,68,-21.38082,3.9685578,91.02259181818768,10.789142,-3.894454,621056,4574.9180922369615,794,-7.8652954,35.667786,0.0,1437.5522,91.02259181818768,0,794.0,4574.9180922369615
1423.2681984903993,630656,0.0,-4.478444,-0.19420159,-inf,2210.146237690584,-0.19420159,4.027984,0,28.071046677631713,0.0,1379.9265,69000,596,550.09564,69,548.01215,69,-18.913883,4.027984,28.071046677631713,11.400106,-4.478444,630656,1423.2681984903993,596,-7.8237205,18.809473,0.0,1378.6189,28.071046677631713,0,596.0,1423.2681984903993
4504.323334785824,640128,0.0,-3.814075,-0.08007073,-inf,2246.4194472347153,-0.08007073,3.3275094,0,89.53436124609514,0.0,1356.8789,70000,777,551.8861,70,552.4376,70,-16.179945,3.3275094,89.53436124609514,10.870775,-3.814075,640128,4504.323334785824,777,-8.399464,16.211632,0.0,1354.4235,89.53436124609514,0,777.0,4504.323334785824
682.6513375786535,649472,0.0,-3.7519534,-0.002153187,-inf,2281.0677255883347,-0.002153187,4.4812164,0,13.405898706547791,0.0,1416.9692,71000,142,496.67258,71,495.10022,71,-19.347235,4.4812164,13.405898706547791,11.278343,-3.7519534,649472,682.6513375786535,142,-7.8185716,55.416035,0.0,1413.8285,13.405898706547791,0,142.0,682.6513375786535
1116.4628261361258,658688,0.0,-4.169891,-0.009866398,-inf,2317.1484791284893,-0.009866398,3.774644,0,21.65485165176056,0.0,1355.6935,72000,1000,544.68646,72,547.0375,72,-17.577093,3.774644,21.65485165176056,10.767852,-4.169891,658688,1116.4628261361258,1000,-7.581458,40.69944,0.0,1352.5847,21.65485165176056,0,1000.0,1116.4628261361258
107.71776733554327,667520,0.0,-4.7434306,-0.04484307,-inf,2348.0318008108297,-0.04484307,3.725421,0,2.0201826852504756,0.0,1372.6075,73000,60,579.94904,73,578.51483,73,-18.241817,3.725421,2.0201826852504756,10.89279,-4.7434306,667520,107.71776733554327,60,-7.863273,14.509165,0.0,1363.2771,2.0201826852504756,0,60.0,107.71776733554327
4022.534062894073,676608,0.0,-4.014586,-0.05759599,-inf,2382.5325047508813,-0.05759599,4.3259897,0,79.88302033596594,0.0,1377.395,74000,744,480.86392,74,482.11664,74,-21.816048,4.3259897,79.88302033596594,11.092482,-4.014586,676608,4022.534062894073,744,-7.557564,56.05357,0.0,1378.249,79.88302033596594,0,744.0,4022.534062894073
