return-average,epoch
204.4635385631,1286
1754.8781528263,1287
3156.0440739169,1288
1450.408180564,1289
37.8311476383,1290
1452.3018974487,1291
2098.8522325083,1292
1098.0559536486,1293
2093.6990345509,1294
1143.5913285322,1295
758.3759344066,1296
3025.2356507019,1297
2654.8262165114,1298
3227.2320267858,1299
1136.6381266757,1300
2062.9378904722,1301
1160.470409313,1302
2539.032507058,1303
3871.3010167693,1304
1348.5318180799,1305
2022.1560539635,1306
2737.2296541931,1307
2820.6203657452,1308
2298.8908748837,1309
1961.8987165521,1310
1452.8351872748,1311
1563.2970722676,1312
400.1652985697,1313
3175.9794652334,1314
1600.9247955667,1315
1168.8038605475,1316
835.5361714109,1317
3472.2313724387,1318
837.0471741215,1319
3132.3317083431,1320
1347.1023918068,1321
3477.5337702652,1322
2534.4100008727,1323
3521.226358199,1324
1161.0397044199,1325
1076.6998368267,1326
1362.5057483314,1327
3954.6706808075,1328
202.0571660198,1329
3770.2114882782,1330
63.1158112323,1331
1664.8718543983,1332
2586.8561284717,1333
179.2822592102,1334
488.6535189958,1335
105.6327334185,1336
149.8106759453,1337
2381.8940847832,1338
1991.5455822848,1339
1199.3534008321,1340
382.653235312,1341
2117.7671103608,1342
3350.732262718,1343
231.7116149402,1344
2383.3133073218,1345
1789.389257094,1346
2743.3436512821,1347
2400.0413469986,1348
53.3830663075,1349
1439.8771917375,1350
2444.7186152172,1351
2487.9585433786,1352
601.5823176849,1353
2814.9951127471,1354
1354.4879812158,1355
2818.91629511,1356
2333.141261671,1357
2201.3316132125,1358
1349.5457816188,1359
523.4396263585,1360
293.0604419385,1361
2700.4405931766,1362
1198.8906901507,1363
1041.2674533224,1364
1774.788673378,1365
624.3713522752,1366
3098.1715754783,1367
3009.7593392505,1368
3225.0381932936,1369
1226.571538399,1370
2368.5548155433,1371
2465.9800255228,1372
1490.1826843104,1373
3215.9971723362,1374
2410.4041308224,1375
536.1203580458,1376
1519.399012742,1377
2183.3765014096,1378
2890.580615865,1379
668.227182675,1380
2636.9126984266,1381
161.9075846016,1382
2995.7412973404,1383
1818.5493226006,1384
670.6161200199,1385
812.0730581739,1386
3937.6483884577,1387
1408.7938236448,1388
2467.2732461325,1389
1015.8951663822,1390
1473.5636526398,1391
2243.7312837294,1392
3047.2891586752,1393
649.2374162803,1394
401.194266487,1395
2610.2152797176,1396
1093.7570450401,1397
856.9364049214,1398
3629.721400838,1399
1133.921486711,1400
1647.3223397984,1401
2354.5237363192,1402
750.8476820763,1403
741.8841090907,1404
655.9034067103,1405
2024.5303040718,1406
476.7894188924,1407
1141.226663277,1408
558.3517287549,1409
2620.996414581,1410
1212.8032977242,1411
229.0402227334,1412
303.9649402135,1413
3719.642119214,1414
2.0682904744,1415
2524.2173705503,1416
3816.5674444453,1417
3868.1028478533,1418
2864.0468772081,1419
1319.7515629469,1420
820.3781673866,1421
3522.5180901109,1422
2082.9446604947,1423
2672.8822165104,1424
1373.6315567629,1425
3248.2357651675,1426
729.5746565842,1427
492.5917569232,1428
2123.913861031,1429
1801.466986503,1430
1415.3122178643,1431
3621.9179202469,1432
1416.5675859707,1433
3001.9630970292,1434
3311.7001008133,1435
2128.5506451783,1436
3382.5673643345,1437
2468.5551648639,1438
1114.7142647265,1439
613.188262441,1440
